TransRisk Score,asian,black,hispanic,white
0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.004516430462544874,0.02061855670103025,0.0
1.0,0.06067961165048834,0.021856629126381314,0.011167985109352813,0.02562949640287753
1.5,0.0,0.018500797448166264,0.0,0.0273184759166066
2.0,0.1046025104602558,0.020513150279725226,0.02542372881355849,0.04215196894065418
2.5,0.0,0.020335309491936442,0.05099150141642896,0.053596614950634384
3.0,0.02351834430856186,0.0357583230579539,0.028892455858747043,0.05172413793103416
3.5,0.023126734505089026,0.02314445331205158,0.1065482796892309,0.0590979782270603
4.0,0.0877192982456181,0.012710935787859123,0.0306122448979582,0.05590975968612031
4.5,0.07288629737609667,0.01901639344262333,0.07999999999999736,0.054441260744985266
5.0,0.04690431519700042,0.031845204286418204,0.035317200784825524,0.08569587628865935
5.5,0.07836990595611652,0.04552590266876078,0.0641711229946504,0.09264526615197016
6.0,0.1742160278745719,0.03490471414242804,0.06832298136645745,0.08682406702208632
6.5,0.2545824847250596,0.03140358184090025,0.05172413793103285,0.05960784313725459
7.0,0.135427952329367,0.043204767422613,0.07465007776049537,0.1182879377431898
7.5,0.07936507936508305,0.07925465838509507,0.07114624505928628,0.07203791469194297
8.0,0.16297262059974613,0.039944903581267927,0.10112359550561498,0.12326227988878515
8.5,0.0,0.03732303732303833,0.21841541755888053,0.08042328042327967
9.0,0.1931993817619869,0.04143251738260861,0.1132075471698079,0.10726887791107934
9.5,0.3906250000000115,0.05238709677419477,0.056162246489857966,0.13706041478809658
10.0,0.08223684210526709,0.07859078590786063,0.06441717791410796,0.17007672634270998
10.5,0.0755287009063478,0.08144977932325978,0.12313432835820565,0.16888888888888787
11.0,0.13430544896393531,0.07218585784087905,0.1249999999999964,0.14910313901345176
11.5,0.10460251046025587,0.05449079293498813,0.08517350157728425,0.12313674659753696
12.0,0.08833922261484521,0.0756255895244979,0.09125475285170828,0.12960436562073593
12.5,0.18796992481203728,0.11476775671735275,0.13953488372092615,0.1834640917320454
13.0,0.2682926829268392,0.08995834441194901,0.1946697566627987,0.17757009345794264
13.5,0.1256281407035236,0.11316492092832402,0.0909090909090885,0.15384615384615327
14.0,0.06925207756233015,0.12343426973124418,0.10480349344977853,0.15159574468085033
14.5,0.23255813953489224,0.139240506329117,0.11290322580644795,0.1472868217054249
15.0,0.15197568389058422,0.07662947739283757,0.1626331074540132,0.18551668022782666
15.5,0.13812154696133194,0.12972166998012175,0.13145539906102882,0.2465753424657513
16.0,0.2998909487459224,0.1381573033707893,0.1575492341356625,0.21318373071528726
16.5,0.33156498673741114,0.1786447638603733,0.2145593869731747,0.2753623188405786
17.0,0.35211267605634944,0.1553276353276375,0.31034482758619963,0.26587728740581096
17.5,0.3308128544423562,0.14146341463414958,0.2259414225941356,0.2876366694701405
18.0,0.2673796791443945,0.17426139208813565,0.2259414225941367,0.30158730158730146
18.5,0.4838709677419487,0.13217866909754108,0.1836734693877501,0.3069466882067827
19.0,0.4764292878636042,0.15000000000000194,0.2677824267782368,0.3543609434997241
19.5,0.4617414248021238,0.1780506523407565,0.2696629213483078,0.30755395683453085
20.0,0.3515914137675909,0.04734202012406966,0.08977556109725393,0.18149824032176867
20.5,0.3246753246753362,0.1301615798922826,0.2307692307692248,0.25054945054944905
21.0,0.24449877750612184,0.13300311869382014,0.32432432432431785,0.2865761689291088
21.5,0.3164556962025432,0.1526851526851544,0.2657342657342601,0.36538461538461575
22.0,0.6804733727810748,0.22433460076046202,0.29347826086955714,0.3931034482758599
22.5,0.5605381165919395,0.21724830988489066,0.3564356435643465,0.4228934817170084
23.0,0.6013745704467482,0.25438596491228604,0.27999999999999386,0.3723342939481264
23.5,0.43103448275863465,0.1810883140053552,0.29864253393664514,0.355361596009974
24.0,0.5790866975513025,0.2350081037277197,0.2335766423357605,0.4034888130451241
24.5,0.5517826825127471,0.21345951629863466,0.4999999999999924,0.4373401534526856
25.0,0.365579302587187,0.2721025505484405,0.3628509719222373,0.4994944388270946
25.5,0.7510729613734006,0.3604299630500552,0.4198895027624249,0.5074626865671654
26.0,0.2783964365256235,0.281690140845074,0.4260355029585718,0.4831398562741851
26.5,0.6109022556391104,0.3251240580775613,0.30278884462150685,0.4982896237172122
27.0,0.5790190735694943,0.33902535137265866,0.4980694980694885,0.5173978819969736
27.5,0.6013745704467482,0.4436143721095781,0.4382022471910037,0.4911564625850346
28.0,0.6461232604373871,0.3483260925121435,0.6121147715196509,0.5635270541082126
28.5,0.6046705587990094,0.3780013720557988,0.5303867403314856,0.5577536694320364
29.0,0.5358076319916506,0.4305291206699727,0.5429104477611848,0.611356466876969
29.5,0.5230125523012653,0.549804393620229,0.5864661654135267,0.5852363250132773
30.0,0.7365202890494839,0.46269563896064503,0.5217391304347707,0.6364037020713955
30.5,0.5920550038197215,0.43034944949737697,0.5823927765237,0.6011865524060646
31.0,0.6994584837545236,0.4722264495510608,0.6146044624746358,0.6709909909909859
31.5,0.6149732620320937,0.385137044362824,0.5610687022900706,0.6564784053156135
32.0,0.7630161579892379,0.4288844257805376,0.6183206106870123,0.7130434782608707
32.5,0.6801776790671976,0.44529750479847796,0.7132867132867076,0.6826347305389203
33.0,0.551044083526694,0.5586264656616456,0.6046511627906881,0.7136150234741778
33.5,0.631313131313141,0.5252018328605709,0.6942148760330561,0.7616468039003209
34.0,0.6888168557536589,0.5639222176251704,0.6026986506746534,0.7128874388254474
34.5,0.6888168557536585,0.5092614866490219,0.6811819595645358,0.7643200699606475
35.0,0.7544439851178246,0.5631067961165164,0.6417759838546824,0.7239189597822794
35.5,0.7290686735653956,0.5160142348754326,0.6153846153846074,0.7169811320754713
36.0,0.7884972170686531,0.5547130794416764,0.6338912133891129,0.7956355057505127
36.5,0.8021390374331608,0.6195320447609433,0.7989949748743702,0.7862068965517296
37.0,0.8450436764147442,0.6574307304785887,0.6610169491525352,0.8165111676562039
37.5,0.7180156657963559,0.6703952274422216,0.7252747252747164,0.7927321668909809
38.0,0.8431703204047273,0.6551406177962253,0.7293447293447204,0.7898876404494352
38.5,0.8186397984886766,0.6072202166065077,0.6428571428571414,0.824891461649783
39.0,0.8998144712430466,0.5688527838319796,0.7058823529411716,0.7726666666666682
39.5,0.9286775631500792,0.7618213660245139,0.8201438848920684,0.7755102040816217
40.0,0.8389261744966521,0.7137305699481995,0.6678635547576203,0.8105004101722758
40.5,0.8032128514056278,0.5784366576819401,0.8952879581151821,0.8300479488545512
41.0,0.8375401560348879,0.68684210526317,0.7688243064729154,0.8267066766691662
41.5,0.8979206049149348,0.6807511737089147,0.8333333333333234,0.8307692307692314
42.0,0.8628731343283652,0.6515569570358822,0.7826086956521693,0.8142857142857144
42.5,0.8180367118914643,0.7876990321573414,0.6694214876033027,0.8242009132420072
43.0,0.8373205741626893,0.6684397163120639,0.8189415041782645,0.8360539389638029
43.5,0.9087904824851312,0.7190082644628242,0.8253275109170293,0.8609062170706022
44.0,0.9428097803564046,0.7865949338713324,0.6945337620578675,0.876730388925509
44.5,0.7987220447284442,0.6892138939670901,0.8086522462562418,0.8683351468988028
45.0,0.8564437194127309,0.8047846889952124,0.7432024169184207,0.8592150170648413
45.5,0.9475218658892136,0.8891063274625002,0.8086522462562309,0.8697711128650354
46.0,0.8498583569405159,0.7360406091370673,0.8360655737704855,0.8580645161290322
46.5,0.9058950784207744,0.7870563674321464,0.7557840616966548,0.8951205832865937
47.0,0.902151283830678,0.7560392250657714,0.8042704626334478,0.9057311194429579
47.5,0.8695652173913071,0.7870563674321861,0.8367952522255151,0.9098928796471352
48.0,0.9136858475894308,0.8602055800293583,0.7877984084880619,0.9318533815178082
48.5,0.8987527512839353,0.8828259620907509,0.7340425531914774,0.9137480397281798
49.0,0.8675078864353392,0.6770874554808309,0.8076923076923008,0.9150386188096308
49.5,0.9085580304806592,0.8471910112359282,0.8987854251012171,0.8954113269946237
50.0,0.9390190013256756,0.8636884306987539,0.8636363636363547,0.915356306457007
50.5,0.8990053557765931,0.7933130699088285,0.9201277955271588,0.9029192124915169
51.0,0.8707360861759491,0.8041051494418497,0.8626817447495909,0.9236111111111096
51.5,0.8945386064030177,0.8365384615384444,0.9430523917995456,0.9229332087809472
52.0,0.9127968805388208,0.8607983623336581,0.8531684698608941,0.9200968523002389
52.5,0.9180790960452,0.7587583148558847,0.8399999999999855,0.9300048947626058
53.0,0.9067357512953405,0.7733333333333579,0.907563025210082,0.9261744966442956
53.5,0.8823529411764757,0.8315044247787485,0.8516949152542316,0.9200968523002392
54.0,0.9113300492610872,0.8402505873140155,0.8734177215189861,0.9194524036930892
54.5,0.9762308998302244,0.7642163661581292,0.8307692307692276,0.9292149292149328
55.0,0.9571706683971468,0.8150498640072505,0.8868778280542912,0.9471471471471478
55.5,0.9637188208616804,0.9646569646569964,0.8780487804878077,0.93525949705725
56.0,0.9611231101511885,0.8197879858657222,0.9308755760368616,0.9410977242302504
56.5,0.9541984732824432,0.8420441347270438,0.9164677804295992,0.9520697167755992
57.0,0.9645669291338621,0.7701593433124296,0.9099099099099038,0.9333333333333341
57.5,0.8990719257540636,0.9317269076304896,0.743935309973042,0.9339158929546698
58.0,0.9779107225034528,0.8884026258205678,0.8858447488584401,0.9479002210293676
58.5,0.9778012684989462,0.8621621621621597,0.9199084668192268,0.9482109227871895
59.0,0.9302325581395358,0.8648111332008044,0.9272727272727266,0.9373814041745746
59.5,0.946745562130183,0.9056210964608106,0.8635235732009888,0.9609582963620236
60.0,0.9583608724388636,0.8119599032146632,0.8452012383900872,0.9554913294797686
60.5,0.950118764845608,0.9372114496767964,0.9244712990936568,0.9593596059113281
61.0,0.9165613147914082,0.8995568685376641,0.8888888888888821,0.9665907365224
61.5,0.9968520461699926,0.8471910112359827,0.9624060150375916,0.9614636045153738
62.0,0.9596928982725544,0.884745762711864,0.93506493506493,0.9573643410852676
62.5,0.9571706683971468,0.8543117300481884,0.8878923766816184,0.9684134960516876
63.0,0.9547738693467344,0.8828259620907509,0.8181818181818038,0.9520697167756028
63.5,0.9606986899563322,0.8294029101856593,0.8701298701298623,0.9551630434782588
64.0,0.9267335368512932,0.8721804511278187,0.9077490774907776,0.9499999999999996
64.5,0.9933774834437056,0.8197879858657189,0.9438202247190975,0.9845938375350168
65.0,0.9485924112607104,0.9482889733840072,0.909502262443438,0.96028880866426
65.5,0.9165613147914072,0.755615453728706,0.9473684210526392,0.95949500263019
66.0,0.9610930986567876,0.9543317662860764,0.9100257069408632,0.9633088725817228
66.5,0.9860788863109082,1.0,0.9720670391061496,0.9802039592081576
67.0,0.9501187648456032,0.8950617283951506,0.9350649350649306,0.9802039592081576
67.5,0.9111111111111148,0.9452716297786468,0.9371633752244196,0.9569110240626744
68.0,0.9485924112607176,1.0,0.9489795918367084,0.9718670076726328
68.5,0.9640102827763474,0.9109947643979796,0.9568965517241452,0.9725343320848991
69.0,0.9782170229931464,0.9583843329253176,0.948665297741274,0.9643628509719204
69.5,0.9236826165960034,0.9251925192518894,0.935064935064924,0.9760557248585121
70.0,1.0,0.8242894056847514,0.9019607843137181,0.9847292919944464
70.5,0.9370314842578741,0.9514978601997583,0.9152542372881379,0.975652943780435
71.0,0.969275786393567,0.7870563674321508,0.9425287356321796,0.9764453961456068
71.5,0.922509225092254,0.9317269076304896,0.8962655601659771,0.9593596059113281
72.0,0.92923516797713,1.0,0.9203187250996016,0.9746088740702732
73.0,0.9618297485610426,0.8471910112359532,0.9304174950298252,0.9730572255622356
73.5,0.9933774834437148,0.7733333333334099,0.8780487804877759,0.9617866004962816
74.0,1.0,0.9446254071660988,1.0,0.9800904977375534
74.5,0.9402654867256652,0.9534246575342252,0.8936170212766033,0.9812712826333704
75.0,1.0,0.8828259620907509,0.9624060150375916,0.9752967597048467
75.5,0.9535655058043137,0.9372114496768776,0.9822064056939408,0.9822294022617096
76.0,0.9954921111945948,0.9317269076304924,0.9193548387096624,0.9760557248585121
76.5,0.97588978185993,0.9187089061566216,0.9549549549549724,0.9808161841646328
77.0,0.9285860865996344,0.9477124183006288,0.941634241245132,0.9748726058689166
78.0,0.980911983032874,0.8950617283951039,0.94565217391304,0.9834958739684924
78.5,1.0,0.8901453957996279,1.0,0.9756529437804284
79.0,0.9385665529010296,0.9446254071660988,0.9201277955271588,0.9797421731123428
79.5,0.9461193072482388,1.0,1.0,0.9810671256454356
80.0,0.9765624999999988,0.9583843329253744,0.8973607038123023,0.9845938375350114
80.5,0.996204933586336,0.9286089238844821,1.0,0.9822294022617132
